Event , PID , PT , Y 
7016,421,1.2469,3.59138
7030,421,2.22311,2.13387
7033,421,0.374581,3.5322
7034,-421,0.841041,3.55452
7036,-421,4.08184,3.95659
7036,421,1.02201,2.68137
7036,-421,2.89404,3.47595
7046,421,2.92293,3.03469
7060,-421,3.01753,4.09108
7077,-421,2.17103,4.90521
7078,421,4.26375,3.51649
7080,421,1.87754,4.02814
7085,421,0.432431,3.36527
7085,-421,2.24765,3.96294
7087,421,1.4099,3.42132
7089,421,3.61767,2.582
7093,421,2.76199,4.62825
7094,421,0.514528,2.82705
7100,-421,2.08772,3.63597
7101,421,1.11053,2.67519
7105,-421,3.11958,3.39692
7117,-421,5.19676,2.03262
7119,421,3.72877,3.71011
7120,-421,1.32993,2.20444
7121,421,1.28143,3.92108
7122,421,0.741303,3.62238
7123,421,0.749669,4.29234
7128,421,0.882081,2.99867
7131,-421,4.47134,3.86365
7138,-421,0.982915,4.56366
7139,421,1.29581,2.53594
7141,-421,3.52855,3.51886
7145,-421,3.41743,3.97285
7145,-421,5.84418,3.36986
7147,421,1.84882,4.33562
7148,421,4.28944,2.05984
7150,421,0.921514,4.19094
7155,421,2.34146,3.4156
7156,421,1.85972,4.98301
7156,-421,2.26622,4.87918
7158,421,1.98567,4.77425
7165,-421,1.40981,3.06764
7165,421,1.8336,2.7501
7166,421,1.33992,2.93262
7166,-421,1.65105,4.02532
7168,421,0.885546,4.28083
7168,-421,0.538604,2.1703
7169,-421,1.51624,3.9421
7169,421,2.958,3.92444
7170,-421,0.963619,4.16387
7171,421,1.23808,3.65974
7173,421,1.79418,3.64559
7173,-421,2.04751,2.72193
7179,421,1.56894,3.69655
7179,-421,2.03939,3.9911
7180,-421,2.27826,2.30879
7181,-421,2.4126,2.57919
7181,421,2.21215,2.84175
7188,-421,1.18229,2.84744
7191,-421,0.800313,2.29662
7195,421,2.19764,2.57324
7198,-421,0.733421,4.46154
7199,421,3.84841,3.67959
7200,421,1.97599,3.99057
7203,421,1.64715,2.02851
7205,-421,2.53857,3.75367
7218,421,6.27077,3.27555
7222,-421,1.71397,2.86144
7225,-421,2.42919,4.38102
7225,421,2.26727,3.78032
7226,421,3.30316,2.74907
7229,421,3.03689,4.35139
7229,-421,3.34686,4.8597
7233,421,2.93303,2.14606
7239,421,2.72005,2.16982
7246,-421,2.48403,3.91596
7252,-421,2.70958,4.66788
7254,421,2.82074,2.77213
7260,421,1.00333,2.23034
7266,421,1.89636,3.84612
7274,421,1.20827,3.18507
7281,-421,3.54383,3.47589
7281,421,4.87889,3.48241
7298,-421,5.37883,3.46174
7298,421,2.58422,2.41471
7299,-421,1.32269,2.58453
7301,421,3.29372,2.30346
7302,-421,0.563677,3.47727
7305,-421,1.12635,2.51034
7307,-421,4.38243,3.82709
7310,421,1.48911,3.31314
7310,-421,1.77756,2.22112
7312,421,1.06352,2.65352
7330,-421,2.52193,2.99813
7330,421,1.15491,2.94865
7336,-421,0.287694,3.59845
7341,-421,0.883359,3.54289
7346,-421,4.30216,3.93961
7348,-421,0.665434,4.17984
7352,-421,2.33369,2.44773
7357,421,1.06291,2.52555
7357,-421,0.379022,2.58085
7358,-421,2.11042,3.79318
7359,421,2.38278,3.76066
7368,421,0.983183,2.87203
7370,-421,0.342769,4.94514
7376,-421,1.46811,3.54567
7377,-421,0.777759,4.71593
7378,-421,1.83392,3.00875
7381,421,0.236777,4.18375
7383,-421,3.51704,3.91702
7388,-421,0.215293,4.12933
7388,-421,2.1669,3.8588
7388,421,2.29507,4.40001
7391,421,0.912542,4.87491
7404,-421,4.38918,2.00677
7405,421,4.19764,2.87828
7413,421,0.502287,2.6993
7413,-421,1.69756,3.57618
7414,421,0.795416,4.90638
7416,421,1.75595,3.38373
7419,421,0.342431,3.23735
7427,421,2.03525,2.80276
7437,-421,3.72509,2.89434
7440,421,1.92074,2.10371
7440,-421,3.7338,3.65717
7441,-421,1.16212,2.91181
7446,421,1.93625,2.00456
7447,421,2.9261,2.98297
7452,421,5.25142,3.14375
7453,421,2.09006,4.48018
7459,-421,1.0957,4.22837
7465,-421,1.67488,3.89874
7468,-421,1.14946,3.2939
7473,-421,1.59226,3.05415
7482,421,1.58013,3.25317
7505,421,1.49919,2.02446
7513,-421,4.32729,4.6098
7514,421,1.34647,4.43951
7514,-421,5.39571,2.78786
7516,421,2.263,2.85968
7516,-421,2.63985,3.2828
7531,-421,1.60147,4.72652
7536,-421,2.71666,2.38633
7536,421,1.02788,2.3728
7537,421,1.0619,2.39804
7552,-421,1.5543,2.35449
7557,-421,2.02307,4.33427
7560,-421,1.49771,2.40865
7562,-421,0.887049,3.33299
7569,-421,2.319,2.54607
7577,421,0.615684,3.16372
7583,-421,2.02018,2.31015
7583,421,1.99103,3.99736
7584,421,3.04541,2.63153
7585,421,2.11357,2.91507
7587,-421,1.45815,2.74186
7588,-421,3.53352,2.60956
7591,-421,3.33519,2.64434
7605,-421,2.19795,2.32478
7609,421,1.21642,4.02638
7616,-421,1.77125,4.56029
7628,-421,3.62019,2.33247
7628,421,2.14411,4.05879
7630,-421,4.54695,3.79456
7630,421,5.90249,4.24313
7631,421,1.11574,4.80947
7632,421,1.39776,3.97564
7641,421,3.04241,4.06077
7647,421,2.38267,2.50839
7662,-421,1.55854,2.63527
7667,421,3.3063,2.47199
7667,-421,0.501888,2.2296
7669,-421,1.72563,3.80537
7669,421,1.52794,2.23747
7670,-421,1.30503,4.53692
7672,-421,1.26223,4.57272
7678,-421,1.30629,4.70051
7679,-421,1.56311,3.52075
7683,-421,0.183714,2.00949
7686,-421,1.58463,4.8036
7694,421,2.02943,3.5405
7697,-421,0.808456,3.80607
7697,421,0.688784,3.73798
7702,-421,0.53863,4.66815
7707,-421,1.76838,3.06589
7707,421,3.93863,4.37779
7713,-421,1.64782,4.3885
7713,421,2.44653,2.80929
7714,-421,4.33903,2.77243
7718,-421,1.44335,2.88947
7720,421,0.952597,2.14369
7722,421,3.74157,4.49697
7725,421,6.46331,3.77454
7739,421,1.37557,2.61486
7743,-421,0.73063,2.25251
7755,421,2.48501,4.58102
7755,-421,0.745378,4.42492
7761,421,4.29662,3.22754
7771,421,2.44082,2.98798
7776,-421,1.20797,4.51412
7778,421,4.03535,4.25569
7779,421,1.04535,3.41824
7781,421,1.8708,3.26475
7786,-421,0.433091,3.55189
7794,-421,0.925284,2.44479
7795,-421,0.724986,2.34825
7799,-421,1.71803,3.80864
7801,-421,1.14096,4.35186
7801,421,1.22699,4.84003
7806,-421,1.56175,3.09625
7809,421,2.24218,2.30378
7816,-421,3.04681,3.66965
7821,-421,7.31763,3.19254
7823,421,1.17325,4.34972
7833,-421,0.491197,4.91593
7833,421,1.28056,3.19485
7838,421,1.12719,2.65018
7838,-421,2.14577,4.93119
7843,-421,0.477977,3.22763
7845,421,1.04155,2.92177
7852,421,1.23264,3.34183
7856,-421,1.93271,3.37683
7857,421,1.20611,4.79127
7862,421,1.45482,2.13646
7864,-421,0.522029,3.58724
7866,-421,2.49437,3.5687
7871,421,1.7357,4.13566
7876,-421,3.9635,4.21443
7878,421,4.58827,2.10041
7879,-421,0.966444,4.34793
7889,421,1.17102,3.1547
7891,-421,1.66493,2.75788
7903,-421,1.78753,3.55973
7909,-421,0.187619,4.8814
7909,421,0.914605,2.52114
7914,421,3.40273,2.81965
7916,-421,1.26374,4.32374
7923,-421,2.85586,2.18245
7934,421,1.62611,3.86852
7935,421,0.410774,4.69918
7947,421,1.15809,4.90078
7949,421,1.7004,2.91821
7952,421,0.830498,3.66966
7962,421,0.34196,2.15059
7967,-421,2.94611,4.44296
7968,-421,0.266433,4.40203
7970,-421,1.35796,2.48446
7970,421,0.891516,4.85526
7973,421,1.53607,3.14807
7984,-421,1.14937,4.05312
7987,-421,0.553488,2.94751
7993,421,2.85018,2.62015
7994,421,3.30094,3.1524
7997,-421,0.519675,3.20981
7998,-421,2.01528,4.42876
7999,421,0.691155,4.94005
8001,421,1.38693,4.12551
8005,421,2.47654,3.27515
8008,-421,1.91674,3.75245
8010,-421,2.61725,2.3671
8017,-421,3.24052,3.04028
8022,-421,4.2438,3.39569
8022,421,3.18658,2.06605
8023,421,2.29202,2.41577
8034,421,3.04838,2.69821
8046,-421,2.2492,2.01417
8047,-421,0.753251,2.45524
8048,-421,0.956833,4.1432
8049,-421,1.3945,3.6505
8053,-421,2.57447,3.0841
8057,421,1.57962,4.75519
8058,421,1.54636,3.22785
8059,421,2.09049,2.8554
8060,421,1.22423,2.91282
8065,-421,0.464354,2.62919
8065,421,1.10809,3.1327
8070,421,3.96855,2.00985
8073,421,1.77782,3.75795
8076,-421,2.10031,2.92765
8084,421,1.5214,3.3782
8086,-421,0.970057,3.74821
8086,421,0.689749,2.47182
8103,-421,0.785185,2.9481
8104,421,0.644457,4.97757
8104,-421,1.95771,2.40914
8107,-421,5.54235,4.15563
8116,-421,0.265072,4.70627
8116,421,2.02168,2.52512
8121,421,2.31527,3.20588
8129,421,3.30628,2.39825
8143,421,1.01156,3.07025
8146,-421,2.50069,4.42736
8147,421,2.43871,2.70366
8147,-421,4.07057,2.60447
8148,421,1.21864,3.67242
8149,421,1.55344,4.51801
8149,-421,1.30051,3.42659
8150,421,2.01366,3.94231
8151,-421,1.67584,4.36295
8151,421,0.4903,4.81103
8161,421,3.68062,2.4986
8163,-421,1.78424,2.1343
8164,421,1.2798,2.1506
8165,421,1.23364,2.05018
8169,-421,1.33723,4.35915
8174,-421,1.24327,3.85424
8175,421,1.51961,2.06565
8176,-421,1.43966,2.95534
8179,421,1.64599,3.55896
8179,-421,2.16272,3.37361
8182,-421,0.636606,3.36807
8183,421,2.94661,2.10958
8183,-421,3.73045,3.44679
8188,421,3.02733,2.6337
8188,-421,0.826124,4.23935
8193,421,4.99482,3.44864
8193,-421,5.39959,4.00653
8194,-421,2.30713,4.36841
8198,-421,0.594501,4.25425
8207,421,0.928599,4.68782
8213,421,1.7358,2.71997
8221,-421,0.860466,3.98591
8223,421,1.40387,3.48449
8224,421,0.863922,2.8131
8225,421,0.881111,3.36524
8233,-421,0.610604,3.23667
8235,421,3.2356,4.68321
8248,-421,2.05197,4.60832
8251,421,2.83464,3.79788
8253,-421,1.49853,4.77285
8257,421,1.07529,4.15627
8260,-421,0.463402,2.42604
8267,-421,2.35157,4.61293
8267,421,2.88359,2.54187
8271,-421,0.820715,4.38156
8271,421,1.7218,3.42431
8278,421,2.6574,3.19676
8278,-421,1.03473,4.9391
8281,-421,1.93833,4.56052
8283,-421,2.21002,3.86137
8289,-421,1.17517,3.53021
8290,-421,3.47527,2.29868
8293,-421,1.89142,3.2311
8300,-421,3.35459,3.38204
8305,-421,2.46185,4.07099
8321,421,2.43116,2.99396
8324,-421,1.20601,4.44801
8325,-421,2.3596,4.56115
8330,-421,0.236128,2.90954
8341,421,3.13149,2.58736
8357,-421,1.42354,2.98071
8363,421,2.03781,2.47186
8367,-421,1.69163,3.18006
8368,-421,2.16228,3.46368
8370,-421,1.26144,3.45625
8372,-421,1.96672,2.93633
8372,421,1.48133,4.89274
8386,421,1.84229,4.1279
8388,-421,1.27671,2.65008
8389,-421,2.91899,4.36621
8389,421,2.27579,2.82635
8403,421,0.402141,3.83507
8403,-421,1.42926,3.03694
8407,421,2.47827,4.7492
8420,421,1.51979,3.47096
8429,-421,1.94995,2.07861
8443,421,0.536842,4.74074
8444,-421,1.10441,4.70108
8446,421,3.03839,4.42768
8453,-421,2.37042,2.39422
8463,-421,1.72263,3.38947
8468,-421,0.938364,4.44455
8472,421,1.86722,2.67269
8472,-421,1.33613,2.76623
8473,-421,1.31269,2.42494
8473,421,2.0567,2.96483
8477,-421,1.14235,4.50292
8481,421,5.64979,4.93452
8484,-421,2.38699,4.88368
8484,421,0.928975,2.59071
8487,-421,0.661112,2.4165
8491,421,2.52454,3.01019
8495,-421,1.82529,3.77618
8495,421,0.504178,4.21436
8497,-421,2.61777,4.19193
8499,-421,1.70057,4.94705
8504,-421,0.927906,2.85693
8513,-421,0.488405,2.48296
8517,421,1.17206,4.09732
8519,-421,1.48307,4.86308
8525,421,1.72727,3.35149
8527,421,2.10057,2.34321
8534,421,0.569145,3.16792
8538,-421,1.47584,3.15308
8539,-421,1.45685,4.2641
8542,-421,2.92962,3.11172
8543,-421,0.894525,4.33254
8548,421,1.35681,4.52635
8549,-421,2.24265,2.38946
8566,421,1.90087,4.76362
8570,421,2.24868,2.66322
8572,-421,1.53222,2.93016
8576,421,0.731159,4.02463
8579,421,1.56028,3.70383
8580,421,1.56778,3.73249
8584,-421,1.03382,2.75255
8586,421,2.72187,3.20197
8588,-421,3.17064,3.34838
8595,421,2.00165,4.87872
8600,-421,2.7831,2.16523
8600,421,1.28676,2.41024
8607,-421,1.07841,4.51736
8608,421,6.64354,4.10117
8612,421,0.942246,2.38594
8612,-421,1.61045,3.02923
8615,421,1.282,4.77142
8618,421,0.791369,2.51623
8620,-421,0.526207,3.1522
8623,-421,3.64491,3.37385
8623,421,2.33982,4.44557
8627,-421,1.05724,2.04042
8633,421,3.76951,3.66389
8636,-421,1.38887,2.96427
8640,421,0.950138,3.67126
8658,-421,2.13168,2.1569
8664,-421,1.90124,4.66938
8665,-421,1.07708,4.60011
8670,421,1.06401,3.68136
8674,-421,2.61582,4.21578
8674,421,2.80421,4.25914
8675,421,2.23806,2.90136
8676,421,0.138528,3.48516
8676,-421,1.1151,3.14732
8690,421,0.855753,3.46452
8699,421,1.94275,2.92342
8700,-421,1.08634,2.39669
8702,-421,1.55327,4.38754
8702,421,1.69537,3.8872
8703,421,0.582276,2.48182
8704,421,0.469893,3.16833
8727,421,3.0179,2.15856
8738,421,0.311034,3.58996
8739,421,1.96377,2.37318
8745,-421,2.98763,2.31582
8746,-421,2.19466,2.20239
8746,421,1.43613,2.07827
8751,421,2.20073,3.21669
8752,421,4.09159,2.21419
8756,421,1.88006,2.08192
8758,421,5.50641,2.33704
8772,-421,1.07101,4.44398
8774,-421,2.95301,4.39079
8777,-421,1.09784,2.55509
8783,421,1.38464,3.05905
8783,-421,0.925958,3.21453
8786,421,1.32267,4.47541
8792,-421,1.71557,2.88614
8796,421,1.99191,2.06382
8797,-421,0.880866,4.07885
8805,421,1.99194,4.23567
8811,-421,2.69631,2.13948
8817,421,3.17198,2.68773
8826,-421,0.934739,2.8579
8833,-421,0.974291,2.70583
8842,-421,1.12989,2.9309
8843,-421,1.34404,2.03357
8857,421,1.57153,2.30825
8860,-421,1.86859,4.73065
8860,421,0.459866,4.59386
8861,-421,0.513458,4.3947
8877,421,1.76076,2.2523
8878,421,1.71362,2.01781
8884,-421,1.75863,3.29043
8892,-421,0.889152,3.05672
8899,421,0.919965,3.99516
8899,-421,1.80204,3.2768
8900,-421,3.33874,3.26159
8900,421,2.64314,3.69795
8901,421,1.09409,4.93078
8903,-421,1.31052,2.53413
8906,421,3.4057,2.28797
8907,421,2.06753,4.61122
8920,421,2.30978,3.87468
8941,-421,2.34855,3.24598
8942,-421,1.19854,3.0607
8943,-421,1.17716,4.32291
8945,421,1.94562,3.73558
8947,-421,0.783088,2.65173
8948,421,0.950724,3.23662
8955,-421,1.5786,2.58759
8958,-421,3.42185,4.10242
8964,-421,1.44939,4.67595
8968,421,1.60301,4.85942
8977,-421,2.45701,4.47161
8985,-421,0.98329,3.70446
8987,-421,0.973112,2.63651
8991,421,3.30313,2.12933
8993,421,0.507509,4.06394
8996,421,1.6238,4.34564
8997,421,1.46409,2.74413
8998,-421,1.60314,3.93542
9017,-421,1.38733,3.85201
9024,421,3.47482,3.17505
9028,-421,1.80149,3.32916
9028,421,1.79837,2.26396
9042,421,0.607287,3.82163
9047,421,1.6147,4.412
9050,421,2.56314,2.23623
9059,421,1.9928,3.81999
9066,421,0.753829,2.48583
9075,421,3.23478,4.15591
9077,-421,1.88014,4.57037
9090,421,1.72208,2.60247
9092,421,3.05443,3.05261
9095,421,1.97894,4.54073
9098,421,1.7345,3.74752
9101,421,0.786143,2.8327
9111,-421,1.41379,4.25494
9115,421,0.34217,2.79512
9131,-421,2.77619,4.00215
9135,421,1.14781,3.26932
9138,-421,1.60246,3.4725
9140,421,1.83019,3.01826
9141,-421,0.594688,3.05332
9143,-421,1.62682,3.22542
9143,421,1.83072,4.31762
9152,-421,0.522235,4.23847
9152,421,0.720625,2.25463
9153,421,0.265688,3.62054
9163,-421,1.83417,4.39098
9166,-421,1.41779,2.88439
9174,421,1.2959,2.54665
9174,-421,1.66779,2.83402
9180,421,3.24768,2.48301
9191,421,3.83509,4.22418
9195,421,1.33654,2.67049
9196,421,1.21853,3.34095
9197,421,2.14889,2.55677
9197,-421,0.785401,2.1664
9198,-421,4.94851,2.39356
9200,421,2.34341,2.24918
9207,421,4.15473,3.18309
9208,-421,2.32903,2.22187
9209,421,0.544285,4.44196
9211,-421,2.38648,3.17666
9219,421,1.62573,4.90375
9219,-421,1.78065,2.65249
9222,421,0.699101,2.84309
9222,-421,1.29963,2.1519
9226,421,1.11407,4.59087
9227,-421,1.85424,2.13272
9230,421,1.82797,4.7825
9235,421,4.04826,2.22155
9235,-421,4.48349,2.6408
9238,-421,2.80855,3.77106
9242,-421,1.20233,4.12101
9249,421,1.75619,2.6119
9252,-421,0.746234,2.21195
9253,421,1.53342,2.38872
9253,-421,0.276289,4.25461
9263,421,4.70998,2.84374
9269,421,1.20124,4.47524
9277,421,0.987709,4.77043
9285,-421,0.28388,4.50645
9286,-421,0.854866,4.39503
9290,-421,1.80479,4.08205
9293,421,3.47809,3.0811
9295,421,0.739482,2.32767
9299,-421,2.01523,2.18501
9301,-421,0.33719,3.403
9303,-421,3.74397,3.55671
9303,421,3.35833,3.84408
9305,-421,1.37213,3.51884
9317,421,1.45467,4.38231
9317,-421,0.717544,3.27205
9318,421,1.16804,3.56919
9321,-421,1.36869,4.39592
9324,421,0.904771,4.07895
9333,421,1.32674,4.00118
9353,421,1.53821,3.67629
9357,421,2.43711,2.42119
9361,421,3.80019,3.82861
9361,-421,1.61212,4.79085
9364,-421,1.85375,4.63692
9372,-421,1.58529,2.18938
9373,-421,1.4627,2.42377
9373,421,2.14626,3.31926
9385,-421,2.28962,4.81623
9386,421,0.377843,3.27461
9393,421,1.02329,3.66623
9396,-421,0.826476,4.30676
9398,-421,3.02959,3.68486
9399,-421,1.66739,4.23054
9403,421,2.45609,3.73572
9408,421,2.08038,2.40857
9411,421,1.45604,2.57417
9423,-421,2.71948,2.11249
9431,-421,0.953626,2.67323
9431,421,0.978477,2.72183
9432,421,3.31069,2.81041
9434,421,1.17502,3.92522
9435,-421,0.980844,4.62842
9440,-421,1.34524,4.47251
9463,421,2.46739,4.2311
9467,421,1.90667,3.8726
9467,-421,1.22542,4.0107
9468,-421,2.77897,3.3911
9474,421,3.60324,3.88027
9475,-421,1.94409,4.04941
9476,421,0.320685,4.75681
9477,-421,3.95527,4.65142
9481,421,2.10407,2.59937
9481,-421,2.89761,4.35332
9485,421,1.34691,2.58668
9491,421,4.55515,2.45902
9497,-421,1.76821,4.7303
9497,421,2.22152,3.88829
9498,421,1.30568,3.14678
9502,-421,1.70837,2.91837
9503,-421,1.37374,2.00699
9506,-421,2.95688,3.90202
9510,421,1.9487,3.32927
9520,421,8.26859,2.60994
9521,421,1.14345,3.13754
9526,-421,1.06793,4.47615
9530,-421,2.65404,3.07568
9531,-421,1.88386,4.04086
9541,421,0.597021,3.38865
9556,421,1.09802,4.92643
9568,-421,1.22358,4.09929
9571,-421,4.93979,4.38218
9571,-421,2.22337,3.57071
9571,-421,2.99189,4.75498
9571,421,2.05323,2.09245
9572,-421,1.55505,2.69833
9572,421,1.18193,2.82742
9582,421,1.91631,3.95764
9587,421,1.55039,2.91722
9594,-421,2.14412,2.28867
9600,421,2.96123,3.16909
9601,-421,1.37585,2.48055
9602,421,2.05756,2.53345
9607,-421,0.703633,4.13961
9612,-421,1.758,4.0111
9612,421,0.851077,2.77902
9615,421,1.57161,3.41562
9615,-421,2.45648,3.72332
9620,421,0.316902,3.62668
9633,-421,2.1053,2.66677
9652,421,1.25761,4.54364
9652,-421,0.925074,4.17146
9663,-421,1.4552,2.22706
9674,-421,1.41629,3.68221
9674,421,2.14194,4.03852
9677,421,4.68596,2.43103
9677,-421,5.43682,3.13255
9703,-421,3.76408,4.25114
9706,-421,1.37355,2.13037
9707,-421,0.962094,4.2038
9707,421,2.03425,3.27189
9716,421,1.07851,2.79325
9729,421,1.62031,3.57661
9732,-421,3.78992,2.51604
9739,421,5.02501,2.94342
9739,-421,4.26578,2.51698
9742,421,6.01814,3.49949
9743,421,2.54378,3.37665
9748,421,0.97414,3.0821
9749,-421,1.01437,4.67972
9757,421,0.735226,3.08873
9761,-421,1.79154,3.84889
9761,421,2.46293,4.3736
9763,421,2.41429,4.45741
9766,-421,2.59466,2.9053
9771,-421,1.36778,2.43874
9775,-421,0.205381,2.84432
9779,421,0.934113,4.99988
9779,-421,1.9672,4.2471
9784,421,1.4147,2.05207
9795,421,0.594281,4.75303
9795,-421,0.594464,2.80513
9803,-421,0.927928,2.72029
9807,421,1.82921,3.87937
9808,421,0.324198,4.04601
9821,421,0.4411,2.28834
9824,421,0.376513,4.13173
9826,421,2.17327,2.49853
9837,421,3.1096,2.33843
9838,421,0.577411,3.59393
9838,-421,0.523883,2.20064
9841,421,2.79232,2.04818
9842,421,1.64648,2.26844
9850,421,1.17299,4.36701
9854,-421,1.29533,3.55152
9854,421,1.19789,3.61018
9863,421,3.96024,2.42404
9864,-421,1.68181,2.37961
9871,-421,4.32624,4.02752
9872,-421,1.2529,4.98757
9877,-421,1.30264,2.81359
9878,421,1.2964,4.06928
9886,-421,1.36053,3.12195
9887,-421,2.571,3.15608
9894,-421,0.529723,4.3203
9903,-421,1.52676,4.18828
9905,-421,0.985109,2.87048
9909,421,1.38225,2.10436
9915,421,2.12594,2.1924
9915,-421,1.24317,4.24731
9918,421,2.25664,2.19816
9919,-421,2.67764,2.21569
9923,421,1.47216,2.95077
9923,-421,1.89656,3.02435
9926,-421,3.30594,2.09577
9927,421,2.52478,3.67048
9931,421,2.63726,2.8103
9931,-421,3.33582,3.68951
9940,-421,1.97966,3.08527
9947,421,0.491429,2.08587
9954,-421,4.80009,3.34033
9978,-421,1.52628,2.83681
9984,-421,0.427931,3.18975
9991,421,1.13514,4.5244
9993,421,1.71627,3.34271
9998,421,2.23057,4.55477
9998,-421,1.70045,2.77936
