Event , PID , PT , Y 
5798,-421,2.2224,-0.721057
5799,-421,1.86377,0.062423
5800,421,3.50963,-0.435206
5800,-421,3.4834,1.11875
5806,-421,1.21781,-0.781785
5807,-421,2.43457,1.97244
5811,421,2.03273,-0.713509
5817,-421,0.447214,1.18423
5818,421,1.68234,-0.392399
5824,421,2.83329,0.272152
5827,-421,1.19977,-1.91677
5828,421,1.42973,-0.553634
5829,-421,2.76333,-1.43364
5831,-421,2.99763,-0.315023
5835,421,1.48778,0.277193
5837,421,1.6837,1.48091
5839,421,2.38341,1.25181
5842,421,1.80056,1.87194
5843,421,1.48236,-0.582299
5848,421,0.960668,1.81157
5849,-421,2.80563,0.618223
5851,421,1.77167,1.35014
5851,-421,2.32091,0.188722
5854,-421,1.16395,-0.561611
5856,-421,0.761092,1.98292
5858,-421,2.15713,0.61802
5858,421,1.42011,-1.95333
5860,421,2.88645,-0.406079
5863,-421,4.39365,-0.619969
5863,421,3.23701,-0.285696
5867,421,1.26429,1.76447
5867,-421,1.94501,1.21763
5868,-421,1.03627,0.128755
5868,421,2.04639,-1.70249
5877,421,3.53713,1.16585
5878,421,0.824822,-1.72206
5883,-421,3.24898,-0.800214
5885,421,2.24324,0.08425
5886,-421,2.06643,0.364244
5886,421,3.66058,-0.759458
5888,421,1.96283,-1.4302
5892,421,1.04436,-0.568196
5894,-421,1.93635,1.58442
5898,421,1.71463,0.982873
5903,421,2.08865,-0.420535
5904,421,2.3321,1.13077
5906,421,1.12872,-0.511533
5906,-421,2.06531,-0.0312624
5908,-421,1.4863,1.50559
5910,421,2.40829,-1.57553
5911,-421,1.93147,-1.59295
5911,421,2.30642,-0.661367
5913,421,0.114289,0.963343
5917,421,1.26172,-1.18718
5918,421,1.25274,0.240218
5918,-421,1.70348,-1.49476
5919,421,1.8231,1.03189
5921,-421,2.03039,1.79629
5922,421,5.36265,-0.816001
5928,421,3.51056,0.363977
5930,421,1.37962,1.53564
5939,-421,2.18533,1.28451
5939,421,1.74868,-0.668835
5942,-421,2.5439,0.549699
5946,-421,2.08966,-0.787323
5948,421,0.427486,0.861842
5949,421,2.33647,-1.72037
5950,-421,1.18383,1.55439
5950,421,0.458632,-0.309069
5953,421,0.676239,-1.86541
5959,-421,1.35892,-0.313597
5964,-421,1.33992,0.500169
5964,421,1.079,-0.695545
5965,421,0.994425,-0.650939
5967,421,3.02192,-0.207676
5967,-421,2.26769,0.940098
5972,421,1.22455,-0.741552
5973,421,1.89755,1.61471
5973,-421,0.597513,-1.26263
5974,421,0.478875,-0.26319
5978,-421,1.0694,-0.778244
5979,421,2.29935,0.321244
5980,-421,1.60896,0.826285
5981,-421,0.766863,0.208049
5981,421,1.22082,1.37544
5986,-421,4.22483,-1.19346
5987,-421,1.37832,0.442257
5989,421,2.48246,-1.92915
5989,-421,1.76525,-1.30757
5990,-421,1.91033,-1.86702
5990,421,0.291897,-1.63751
5991,421,2.10609,-0.449619
5995,-421,4.92781,0.972548
5995,421,2.47059,0.355111
5996,-421,1.1819,-0.769562
6000,421,1.52479,1.93566
6000,-421,3.40366,0.643722
6001,-421,0.891417,0.782531
6001,421,1.73393,-1.06539
6002,421,1.27813,1.20159
6007,421,2.18257,0.33127
6007,-421,3.62507,1.16335
6009,-421,1.52727,-0.0140962
6010,421,1.58425,-0.647182
6016,-421,0.995334,-0.83662
6019,-421,0.752091,0.163483
6021,421,0.826066,-0.686497
6023,421,1.19439,1.28331
6025,421,1.62265,-1.49848
6028,-421,1.75493,-1.90104
6030,421,1.96655,0.976381
6034,-421,3.59862,1.50236
6034,421,5.08736,-1.16497
6036,-421,1.89608,1.89912
6042,421,2.01344,0.858053
6044,-421,1.71689,0.549121
6046,-421,2.82346,-1.14265
6047,-421,1.87522,0.732751
6049,421,0.910708,0.875849
6049,-421,2.26706,1.35068
6050,421,0.858898,-1.63467
6050,-421,1.37756,-0.102075
6052,421,2.39061,-1.74137
6054,421,2.09139,0.974746
6057,421,2.06497,-1.21035
6059,421,2.47357,-1.92171
6060,-421,0.558483,-0.0962742
6062,-421,1.29205,0.736851
6064,-421,1.63026,-0.6607
6068,421,0.951638,0.626406
6073,421,2.08015,-0.415556
6074,421,4.36444,-0.371475
6075,-421,2.98188,0.143039
6076,421,0.850641,-1.45794
6077,421,3.57084,-1.50234
6077,-421,1.23535,-0.206131
6079,-421,6.15929,-0.605534
6079,421,5.87643,-1.87572
6082,421,1.99413,0.847513
6092,-421,2.88279,-1.39783
6095,-421,1.34463,-1.08736
6096,-421,1.4564,-0.263187
6097,421,1.98111,-0.0306323
6101,-421,0.292357,-1.30133
6101,421,1.8211,0.833957
6102,-421,2.80785,-1.84844
6107,-421,1.38055,1.42531
6109,421,3.37465,1.99142
6118,421,3.07642,-1.5743
6119,-421,2.56017,0.171826
6122,421,1.87463,-0.360213
6126,-421,3.46823,1.83467
6126,421,1.28604,1.65307
6127,-421,7.94572,0.413074
6131,-421,2.50023,0.575617
6131,421,2.49039,-0.316079
6136,421,2.4273,-1.25902
6138,421,1.47133,0.220559
6143,421,2.35317,0.0976203
6144,421,3.42242,-1.97103
6145,421,3.54797,-1.74556
6151,-421,2.03864,-0.185184
6153,-421,1.6874,-0.209685
6156,421,3.34644,-1.17707
6157,421,1.93508,1.14972
6160,421,1.34633,1.48983
6162,-421,3.50055,0.0641009
6162,421,3.25089,0.584334
6165,421,1.04198,-1.60975
6165,-421,2.12832,0.159696
6166,421,6.28082,0.0519152
6170,-421,4.70987,0.286153
6171,421,0.533854,-0.267539
6171,-421,1.60065,1.78407
6177,421,1.69224,0.165986
6178,-421,2.1059,-1.27332
6179,-421,0.571437,0.710052
6180,-421,1.10535,0.856055
6180,421,2.72569,-0.980835
6184,421,0.953949,0.194676
6186,-421,4.44394,1.31546
6188,421,1.92653,-0.214884
6189,-421,1.27105,-1.21348
6190,-421,3.24942,-0.152184
6191,-421,1.06467,-0.924555
6193,421,0.622586,0.947108
6193,421,1.59682,0.862368
6194,421,0.901833,1.24701
6199,-421,2.48862,0.903298
6205,-421,2.47376,0.959358
6207,-421,1.09163,-1.56909
6207,421,1.14227,-0.914911
6210,421,7.1496,-0.806154
6210,-421,1.6751,1.02127
6213,-421,0.489036,-0.530654
6213,421,1.43818,0.996871
6214,421,1.87282,0.0357369
6215,-421,1.84313,1.13662
6216,421,2.14722,0.507038
6217,421,1.92273,-0.432027
6223,421,1.46262,1.52048
6230,421,1.57705,0.482773
6231,421,1.82747,1.8149
6234,421,0.772751,-1.65956
6242,-421,2.58627,-0.942781
6243,421,1.22052,-0.107883
6243,-421,1.96038,0.696562
6245,-421,1.06845,0.883499
6249,421,5.31409,-0.654399
6252,-421,2.04748,0.656857
6256,421,2.9037,-1.67668
6259,421,0.831083,-0.955369
6264,-421,1.87982,-0.84282
6266,421,0.596834,1.8049
6271,-421,1.49418,0.354967
6276,-421,0.828934,-0.0947418
6279,421,1.01104,-1.35246
6280,-421,1.2766,-1.47083
6281,-421,1.77543,1.54279
6284,421,1.78048,-1.80172
6285,-421,0.269161,-0.245566
6285,421,0.798759,-1.75451
6286,421,3.44714,-0.72006
6292,421,1.15645,-0.0203146
6293,-421,1.50714,-0.542008
6294,421,0.951435,0.572233
6297,421,2.48334,1.42452
6300,-421,1.17151,1.52489
6302,-421,1.555,-1.50522
6305,421,1.95552,1.29377
6308,-421,1.24657,0.303839
6312,421,1.7328,1.99365
6317,421,1.49568,-1.90038
6319,421,0.0828351,-1.13108
6319,-421,3.34082,0.924405
6326,-421,2.52133,-0.0398041
6326,421,1.4241,-0.31504
6327,-421,5.88703,-0.596985
6329,421,1.41121,1.57558
6329,-421,1.50784,0.977264
6330,-421,2.66142,0.218211
6330,421,0.453864,-1.27163
6331,421,1.18205,1.79403
6334,421,3.96084,-1.12498
6334,-421,2.2408,-0.227871
6335,-421,2.59729,0.71899
6335,421,3.28086,-0.530689
6336,-421,2.54499,0.117634
6337,-421,0.235209,-0.943752
6337,421,1.49368,0.225628
6339,-421,1.38173,1.55482
6339,421,0.274665,-0.428655
6342,421,1.91295,0.237709
6348,-421,3.01423,1.98627
6351,-421,1.68616,1.31068
6353,-421,2.17302,0.937707
6353,421,2.21754,-0.0859014
6356,421,1.53224,-0.144443
6358,421,1.42297,1.30282
6364,-421,3.56972,1.42461
6364,421,1.35746,1.85882
6368,-421,0.311824,-1.26151
6368,421,1.41771,-0.668737
6370,421,1.32471,1.14133
6371,421,2.70693,-1.16505
6371,-421,3.72999,-0.949758
6373,421,1.78112,-1.88735
6377,-421,2.84923,0.621221
6379,421,2.15955,0.888679
6380,421,1.51202,1.72142
6381,421,1.99531,1.63422
6381,-421,0.89568,0.0946678
6382,421,1.03113,0.618284
6384,-421,3.19222,0.780682
6386,-421,2.05462,-0.0542352
6388,421,2.87596,-0.730704
6392,421,1.04429,0.592055
6394,421,4.22608,1.23475
6396,-421,0.976283,-0.105876
6398,421,0.927285,-1.55744
6401,421,2.69178,-0.932721
6402,-421,1.63994,-1.45137
6404,421,2.75202,0.358074
6407,-421,2.70541,-1.2815
6407,421,3.39207,-1.50781
6411,-421,2.14327,1.55444
6418,421,1.48602,0.803056
6422,421,3.50627,0.854258
6425,-421,0.937187,-1.47504
6425,421,1.67427,0.243357
6426,-421,0.860869,1.22667
6426,421,1.51048,1.73879
6430,-421,2.70254,0.252182
6431,421,1.54569,-0.742769
6431,-421,0.79941,0.18478
6433,421,1.7118,-0.572965
6438,-421,5.07303,0.542633
6447,421,1.25032,-1.64375
6449,421,0.609089,-0.0982332
6452,-421,1.68407,-0.469027
6453,-421,1.40838,0.451313
6456,421,0.827853,0.0391023
6459,421,2.09851,-1.55252
6466,421,1.59689,1.63354
6467,421,0.91853,0.34379
6469,-421,1.8992,0.192109
6472,421,1.07072,1.23506
6473,421,7.49317,-1.75875
6476,-421,2.65057,-1.71388
6476,421,0.18979,0.115465
6477,421,3.40217,-0.317083
6479,421,1.57091,-0.345604
6479,-421,2.51202,-1.23775
6481,421,0.323764,0.73355
6482,421,0.929418,0.0893326
6483,-421,1.51465,-0.401147
6485,421,1.2593,0.830086
6485,-421,2.76053,1.66722
6487,-421,0.820268,-1.62766
6488,421,1.59681,-0.455208
6491,-421,3.26684,-0.653451
6492,-421,1.17772,1.62343
6492,421,1.28507,1.74013
6494,-421,1.18232,-1.5649
6495,421,6.16729,1.85315
6496,421,3.15703,-0.11367
6496,-421,0.894762,1.3318
6501,-421,1.4516,1.04749
6502,-421,0.927275,-0.0737631
6503,421,0.754262,0.454323
6504,-421,0.858954,1.62721
6507,421,2.37811,1.11348
6508,421,1.66886,0.119868
6512,421,2.23935,1.14717
6512,-421,2.37066,0.0475338
6513,421,0.775659,-1.06137
6516,421,1.46666,-0.541156
6517,421,0.787291,-0.982418
6517,421,3.17984,-1.75298
6518,-421,1.10984,-0.619809
6520,-421,2.92067,1.92474
6522,-421,2.76811,-0.377083
6522,421,5.42706,1.00215
6523,421,3.23262,1.29004
6527,-421,0.805669,1.91682
6527,421,1.64336,-1.032
6528,421,1.37407,0.397859
6531,-421,2.23155,1.81747
6532,421,0.669454,0.862413
6534,-421,0.726209,-0.601155
6534,421,0.655361,1.4179
6535,421,1.73209,-1.19052
6536,-421,2.07937,-1.68051
6537,-421,1.9778,-0.178507
6547,-421,0.787158,-0.0114238
6547,421,2.02672,1.87452
6549,-421,0.992771,1.82109
6553,421,1.01251,-1.77665
6559,-421,0.830864,0.484197
6559,421,1.24168,-0.991489
6560,-421,3.53038,1.29501
6562,421,1.11356,-1.28881
6563,421,2.003,0.90199
6569,-421,2.29063,-1.72631
6573,421,3.16634,-1.7372
6575,421,1.40619,1.33178
6575,-421,1.35251,1.45359
6576,-421,1.80428,-0.25643
6576,421,2.49882,-0.62789
6577,421,2.18018,-1.3708
6578,-421,5.1379,-1.07692
6579,421,6.39032,0.548463
6580,421,5.49775,0.608865
6580,-421,5.75295,0.606059
6585,421,0.720893,-1.36468
6587,-421,2.22667,1.11184
6588,421,1.74233,-0.909857
6594,421,0.804151,0.0883615
6597,-421,1.42153,1.03799
6602,-421,1.40238,0.633057
6602,421,0.816561,0.874263
6604,421,2.12008,-1.08103
6609,421,3.21579,0.0483661
6615,-421,0.511243,-0.488028
6615,421,1.52126,0.596214
6621,421,1.46236,-1.4739
6623,421,1.36279,-1.06807
6624,-421,1.42858,1.83376
6626,-421,0.802792,0.812489
6627,421,1.7823,-0.196436
6637,-421,1.21857,0.651109
6644,421,1.19862,0.0100509
6645,421,2.54803,1.23922
6650,-421,2.11706,0.0695126
6650,421,1.55262,1.6889
6651,-421,1.44306,-1.3793
6654,-421,0.980645,0.225565
6655,421,1.67573,0.360069
6658,421,5.20661,-0.835323
6670,-421,1.27729,0.640844
6672,-421,1.19252,0.210434
6672,421,1.52107,1.25948
6674,-421,0.594895,1.34614
6677,-421,2.99526,0.583014
6681,421,1.17604,1.92321
6682,-421,0.999262,-1.64588
6683,421,2.18831,-1.32424
6687,-421,2.90419,1.44487
6692,-421,3.86476,-0.671524
6695,421,3.22251,-0.752401
6700,-421,0.894695,-1.22574
6701,421,2.42559,-0.124279
6703,-421,2.00067,0.353435
6704,421,2.59292,-1.33698
6707,421,0.450871,-1.36351
6710,421,5.48868,-1.43377
6714,421,2.12409,-1.70235
6714,-421,2.33516,-0.131555
6715,-421,4.99979,-0.634738
6716,-421,1.01966,-0.133214
6718,-421,2.5637,-1.37881
6718,421,3.17184,0.466068
6722,421,0.350799,0.89581
6724,421,0.25966,-0.111734
6724,-421,1.72909,0.0497232
6726,421,1.85797,-1.26133
6726,-421,2.16433,-0.554644
6727,421,3.48995,0.978381
6731,421,1.30265,-0.618107
6731,-421,0.968909,0.464444
6738,421,1.56717,1.84496
6740,421,1.23745,-1.55272
6741,421,3.59335,-0.676212
6749,-421,2.09164,-0.471316
6751,-421,0.7064,1.47127
6751,421,1.37438,-0.555407
6754,421,1.47905,-0.163341
6757,-421,1.68871,-1.44443
6758,421,1.27842,-1.55169
6760,-421,2.63585,0.852017
6763,-421,1.84226,0.461812
6767,421,1.24181,-0.880689
6767,-421,1.1636,-1.28554
6769,421,4.86609,-0.682537
6770,-421,1.98204,-1.15093
6778,421,1.95079,-1.85233
6781,-421,2.31299,-1.81388
6783,421,1.74926,-1.16122
6789,421,0.572012,1.36582
6791,-421,1.45741,-1.3357
6792,421,2.9992,-1.33855
6799,-421,1.31544,0.848565
6799,421,1.58917,0.153812
6800,-421,0.465716,-1.36713
6800,421,1.96746,0.041944
6801,-421,2.47231,-1.56836
6802,421,1.55288,1.16796
6810,-421,1.10741,0.356565
6810,421,1.73132,-1.56035
6811,421,1.6386,-0.804161
6819,421,1.61843,1.17899
6819,-421,1.98139,-0.721033
6820,-421,1.51836,1.31704
6821,-421,1.80465,0.996925
6825,421,7.06609,0.691488
6827,-421,2.1846,0.87087
6827,421,1.80696,1.08433
6829,421,3.76095,1.22645
6830,421,1.66196,-1.50409
6831,421,0.840075,-0.35436
6833,421,2.17182,-0.69723
6834,421,1.23975,-1.25265
6838,421,2.32918,-1.55431
6841,-421,0.84859,1.00867
6843,-421,1.01362,0.054363
6845,421,2.17599,-0.863161
6845,-421,1.19796,1.75279
6847,-421,1.83127,1.97193
6850,421,3.42953,-0.510279
6850,-421,2.04508,-0.49591
6852,-421,1.18324,-0.0542002
6852,421,1.62632,-0.935452
6853,-421,2.9182,-1.04811
6855,-421,1.30253,0.251247
6856,421,1.03381,1.86757
6861,-421,3.86513,-0.973378
6861,421,3.59755,-0.300404
6866,-421,2.17105,-0.610658
6866,421,2.85393,0.787321
6869,421,1.37926,-1.33789
6874,-421,1.14685,-0.259247
6875,421,2.54952,-1.76605
6876,-421,0.976122,1.65466
6880,-421,2.02536,1.06288
6881,-421,3.49436,-1.31293
6883,-421,2.06596,-1.18011
6889,421,4.57707,-0.369398
6893,-421,1.61718,-1.85702
6893,421,0.755877,-1.76948
6895,-421,1.70945,1.16862
6900,-421,0.842155,-0.14852
6900,421,1.92826,-0.932823
6901,421,1.50748,0.318936
6902,-421,2.52967,0.758657
6902,421,2.46,0.654628
6903,-421,3.04223,0.777961
6904,421,2.43379,-0.770372
6908,421,2.7762,-0.485113
6909,421,3.38933,-1.63007
6912,421,1.76926,-1.22444
6914,-421,1.01271,1.82308
6916,421,2.77554,-1.26232
6917,-421,2.28737,-1.11498
6919,421,0.700192,-0.479058
6921,-421,0.255974,-0.757492
6934,-421,0.813801,-0.464731
6934,421,2.0845,1.20846
6936,-421,0.938321,0.65681
6941,-421,2.76185,1.91023
6944,421,1.80221,1.64985
6946,-421,4.18741,1.25789
6946,421,4.83274,0.339768
6947,421,2.6116,1.66067
6948,-421,0.405055,-0.267916
6951,421,3.54873,-0.366976
6953,-421,1.34605,0.255673
6960,-421,2.59501,1.56385
6961,-421,1.37667,0.0886062
6965,421,4.78575,-1.43614
6967,-421,0.571144,0.539797
6968,-421,0.852188,1.64052
6969,421,1.07173,-1.25999
6970,-421,2.8606,1.97084
6970,421,2.06884,0.895923
6972,421,1.65048,1.58882
6975,-421,1.06816,0.361921
6977,421,2.04609,0.176171
6979,421,1.35413,-0.84414
6985,-421,4.14921,-1.49621
6986,421,2.52705,0.866079
6986,-421,2.30096,-0.341018
6987,-421,2.18648,-0.565801
6988,-421,1.1972,0.903254
6990,421,0.642007,-0.398587
6997,-421,0.898626,-1.0316
6997,421,1.55256,0.856098
7005,421,0.856087,-1.86125
7006,421,0.805325,0.658725
7007,-421,3.7267,-1.44758
7008,421,1.82708,-1.55639
7016,421,5.07327,1.64886
7016,-421,4.05319,0.757743
7023,421,0.660924,-0.210927
7023,-421,1.72768,-0.113121
7024,-421,1.44467,0.979848
7025,421,1.44249,0.300712
7025,-421,1.70617,-0.856124
7026,-421,1.94124,-1.66417
7029,-421,2.93063,0.678673
7033,-421,1.60196,-1.93408
7034,421,0.757396,0.778054
7035,-421,3.81803,-0.286497
7042,-421,4.81634,1.19748
7044,421,0.468207,-0.200233
7044,421,3.4097,-1.02684
7044,-421,2.26878,-1.68205
7047,421,0.990724,0.163261
7048,421,1.17451,1.29087
7048,-421,0.989987,-1.66505
7050,-421,7.83639,0.152721
7051,-421,5.71622,0.698988
7052,-421,2.4257,-1.34312
7053,-421,2.97777,1.13275
7055,421,1.8621,1.45003
7057,421,0.840891,-0.67756
7059,-421,1.03521,-0.711394
7059,421,1.81294,0.36389
7064,-421,1.05343,1.80711
7066,-421,4.39788,-1.71262
7067,-421,2.54414,1.01825
7067,421,0.475573,0.624805
7070,-421,1.69661,0.406593
7071,421,1.72958,0.485799
7072,-421,1.60885,-1.85766
7075,421,1.56212,0.477398
7078,-421,1.12386,0.809188
7081,421,1.88787,-0.275951
7081,-421,2.20602,-0.578989
7086,-421,1.40512,-0.596421
7089,421,2.19892,1.25761
7089,-421,5.16069,-0.56173
7096,421,8.90422,0.915625
7102,-421,1.57089,0.43007
7103,-421,1.70832,-0.323012
7103,421,0.763251,-0.0187117
7105,421,1.47967,-1.45147
7109,-421,5.16152,-0.885557
7110,-421,0.932284,1.04583
7113,-421,4.15183,-1.36101
7113,421,3.39848,-1.14956
7116,421,3.41305,1.12438
7118,-421,1.96603,-0.534819
7124,-421,0.611561,0.31145
7127,-421,2.05069,-0.466477
7134,421,2.52831,-1.49402
7137,-421,2.05362,0.435449
7139,421,1.10853,-1.91276
7140,421,1.59318,1.24927
7142,421,1.3993,-0.878613
7142,-421,1.46328,-0.292902
7144,-421,1.93587,1.11919
7144,421,2.9881,-1.45277
7144,-421,2.00921,0.208762
7148,-421,1.04215,-0.671614
7157,-421,2.02413,1.98054
7160,-421,1.67669,1.23825
7160,421,2.01953,1.35688
7161,421,3.32909,0.293691
7161,-421,1.50876,-0.193996
7163,-421,1.91373,1.8415
7165,421,0.82918,0.288322
7166,421,2.44744,1.20337
7166,-421,2.22228,0.598204
7171,421,4.03436,-1.49067
7171,-421,8.12921,0.199508
7173,-421,2.97376,0.0033022
7176,-421,1.14545,-0.156623
7176,421,4.12695,1.43966
7180,-421,0.324016,-0.669708
7182,421,0.814479,-0.604757
7187,-421,1.35445,1.13634
7190,-421,1.76764,-0.666432
7191,-421,0.953536,1.03977
7193,-421,2.52351,-1.6929
7194,421,1.65171,0.912777
7196,-421,1.47375,1.183
7199,421,2.40863,1.62969
7200,-421,0.647328,-0.94736
7200,421,1.46699,0.77959
7203,-421,2.04559,1.61761
7212,-421,0.942838,0.362042
7213,421,2.0003,0.272825
7220,-421,0.858888,1.28393
7224,421,2.69082,0.643968
7224,-421,0.263045,0.120849
7231,-421,0.892261,-0.308633
7232,421,6.83227,0.876171
7235,-421,2.21457,-0.0245542
7235,421,1.25071,1.50096
7236,421,1.48235,-1.50432
7236,-421,2.49371,-1.70249
7237,421,1.04867,0.986104
7237,-421,0.745784,1.19024
7239,421,1.39551,0.647357
7240,421,1.49202,-1.08042
7242,421,1.14784,1.71833
7247,421,2.23359,1.69311
7249,-421,3.83483,0.375555
7255,-421,1.32047,-1.60261
7265,-421,1.07146,-1.35674
7269,-421,1.61398,0.953144
7269,421,0.92565,0.731078
7270,421,3.23525,-0.646122
7271,-421,0.807813,-0.687526
7273,421,1.22931,-1.34808
7274,421,1.55337,0.43582
7280,-421,1.60387,0.974296
7280,421,0.336213,0.604236
7281,421,0.589246,-0.822712
7288,421,2.6416,-1.20932
7288,-421,1.42853,-1.50474
7292,421,3.15045,1.70194
7292,-421,1.51474,1.45685
7296,421,5.3375,0.501114
7297,421,0.546047,1.28128
7303,-421,0.274616,0.564765
7307,421,5.36711,1.70296
7309,421,2.05858,1.02035
7309,-421,1.49672,-0.325521
7312,421,2.51523,-1.87238
7312,-421,1.48241,-0.480605
7314,421,1.80327,-0.945856
7318,421,1.46033,-0.366805
7319,421,1.59584,1.37431
7319,-421,0.634468,-0.662822
7325,421,4.48754,0.482113
7325,-421,2.58813,-1.50468
7330,421,2.50422,1.29114
7333,-421,0.672835,1.65662
7334,-421,2.26966,1.32824
7339,421,3.06982,0.72981
7341,421,2.45613,-1.08377
7344,421,3.59254,1.36545
7348,421,2.76827,0.290528
7350,421,1.48342,-0.161396
7351,-421,1.48176,-1.68837
7352,-421,2.8277,-0.12657
7354,421,3.81411,-0.40448
7354,421,1.27552,0.950504
7354,-421,1.08055,0.949387
7355,421,2.59028,0.714856
7356,421,1.63936,1.40813
7360,421,1.36291,-0.0954708
7360,-421,2.70991,-0.720276
7365,-421,1.61958,-0.869087
7373,421,0.338322,0.366361
7379,-421,3.68117,1.87276
7382,421,2.83066,-0.0197424
7382,-421,0.992121,-0.960501
7383,-421,2.76176,-0.261054
7387,-421,1.62321,0.742617
7387,421,0.590584,1.51507
7392,421,1.34391,-0.703097
7395,-421,3.57102,-1.53125
7397,-421,1.23031,-0.913986
7397,421,3.21593,-0.490767
7398,-421,3.98,1.97154
7399,-421,1.4098,-1.88101
7399,421,0.905356,0.195643
7404,-421,3.21104,0.360979
7405,421,0.856223,-0.218436
7409,421,1.39726,0.205706
7410,-421,2.83692,0.878723
7411,421,1.4867,1.16518
7413,-421,0.988207,-0.563969
7413,421,1.84202,1.57831
7417,421,1.75513,-1.53643
7422,-421,1.44798,0.596858
7422,421,1.49537,-1.97223
7423,421,0.728437,-0.74073
7425,-421,3.81636,1.91275
7426,421,0.945271,-1.16347
7429,-421,1.10325,0.919123
7431,421,1.77578,-0.0213842
7432,421,2.83421,1.0386
7435,-421,0.57873,1.70601
7440,-421,4.17758,1.65772
7441,421,2.68298,0.350351
7447,-421,0.903172,-1.01256
7449,421,1.54527,-1.98231
7452,-421,0.941985,-0.214623
7452,421,2.22532,-0.30888
7454,421,1.07309,0.816
7456,421,1.22945,-1.6739
7457,-421,1.0997,0.541614
7459,-421,1.72745,0.635917
7459,421,1.23116,-1.57493
7461,-421,3.76161,1.31675
7462,-421,1.17092,0.187537
7465,-421,2.55535,-0.928469
7465,421,3.51807,0.82762
7467,421,1.89969,-0.150793
7472,421,1.54252,1.36336
7472,-421,2.52021,-1.31322
7474,421,1.08453,-1.60298
7475,-421,2.16765,0.00338053
7478,421,2.68104,1.68721
7484,-421,1.60212,-1.31115
7484,-421,4.80892,-1.70228
7485,-421,1.67104,0.932207
7488,421,1.9434,-0.788656
7489,-421,2.06382,0.443275
7497,421,1.93796,1.05175
7504,-421,2.27091,-1.87738
7505,421,2.42861,1.9548
7506,421,4.5958,-0.0866725
7507,421,3.18979,0.733046
7507,-421,3.44789,-0.793855
7516,421,2.00557,0.126115
7516,-421,2.78815,-1.45266
7517,421,4.71118,1.97226
7518,421,1.7835,0.390883
7521,-421,1.6324,-1.29976
7522,-421,0.734888,1.60218
7522,421,0.520221,-1.61922
7526,421,0.858375,1.9297
7528,-421,1.62648,-0.216449
7534,-421,1.36263,-1.50132
7534,421,1.6763,-0.200855
7536,421,0.979836,1.44342
7537,-421,1.08198,0.822079
7539,421,1.4834,-0.58748
7539,-421,1.69847,0.145806
7543,421,3.81677,1.93263
7545,421,1.54322,-1.57721
7547,-421,1.41103,-1.97782
7548,421,4.61538,-1.02418
7549,421,2.75431,-0.929781
7550,421,1.4872,0.286243
7551,421,3.68437,0.689444
7553,421,0.885037,0.811091
7554,-421,1.52179,-1.79625
7555,421,2.32902,1.28605
7557,421,0.998679,-0.256142
7562,421,2.4114,-1.47951
7568,421,1.04635,1.5615
7574,-421,2.23901,-0.733515
7579,-421,4.14049,-0.353962
7579,421,4.87078,1.37499
7582,421,0.292356,-0.614912
7584,-421,1.76051,1.38303
7587,-421,2.16475,1.19718
7588,-421,1.46613,1.89137
7588,421,0.496682,0.117182
7590,-421,1.66102,1.04448
7594,-421,0.460342,-1.878
7594,421,1.05343,-1.40542
7598,421,1.42558,1.2314
7600,-421,3.45833,-0.0032049
7605,421,2.18547,1.74447
7608,-421,5.25904,1.99664
7617,421,2.08346,0.690764
7617,-421,1.73886,-1.95196
7619,421,1.58098,-0.764985
7625,421,0.484143,1.71304
7626,421,2.21506,-0.304209
7633,421,2.51706,0.561858
7644,-421,1.56784,-0.417621
7644,421,2.02527,1.91715
7651,-421,1.21989,-1.34423
7652,421,2.71948,-1.02835
7653,-421,1.75185,0.720544
7657,421,1.97596,-1.54813
7658,421,0.261667,-1.00314
7661,-421,0.817567,0.841408
7662,-421,2.44443,0.440915
7664,421,1.07271,0.70851
7673,-421,1.67212,-0.361352
7678,421,6.60355,-1.59367
7683,-421,1.16027,0.458346
7684,421,1.72027,-1.85061
7687,-421,1.52123,-1.08479
7688,-421,2.9043,1.21836
7691,421,2.35697,1.20588
7693,421,0.81186,-0.975422
7694,-421,1.48731,-0.903792
7696,421,0.726339,-1.58756
7698,421,1.25998,0.535199
7700,-421,2.81759,0.382651
7700,421,2.25119,0.76869
7701,421,1.74956,-0.684531
7703,421,2.58298,0.212103
7707,421,1.26682,1.24174
7710,-421,3.41574,-1.81602
7712,-421,4.63186,-0.684007
7716,421,0.698349,-0.72794
7717,-421,0.663608,1.44494
7718,421,1.4426,0.983096
7720,-421,1.46001,-1.66119
7720,421,1.72489,-0.808083
7721,-421,0.669171,0.302269
7725,-421,1.01487,-1.06678
7729,-421,0.787475,-1.28206
7733,421,2.08323,1.58388
7734,421,4.31974,-1.46956
7735,421,1.19676,0.303069
7740,-421,0.635075,-0.222589
7742,-421,0.960513,0.777348
7745,-421,0.646542,0.679476
7745,421,1.59436,0.190945
7746,421,1.89685,-0.746534
7749,-421,2.14269,-0.664219
7749,421,0.612564,1.83317
7750,421,2.37723,-1.77069
7750,-421,2.7288,-1.41003
7753,421,2.8958,-0.576738
7756,-421,3.13963,-1.57648
7756,421,0.600714,-1.81263
7758,-421,1.68786,-1.4984
7758,421,2.4798,0.577075
7761,-421,1.87107,1.50087
7762,421,1.71524,0.605556
7763,-421,1.2824,-1.45229
7763,421,1.43369,1.4253
